PID,capital.gain,capital.loss,hours.per.week,native.country,class
P19322,0,0,48, United-States, <=50K
P19323,0,0,60, Iran, <=50K
P19324,15024,0,50, United-States, >50K
P19325,0,0,43, United-States, <=50K
P19326,4934,0,40, United-States, >50K
P19327,7688,0,40,Other, >50K
P19328,0,0,40, United-States, <=50K
P19329,0,0,40, United-States, <=50K
P19330,0,0,40, United-States, <=50K
P19331,0,0,40, United-States, <=50K
P19332,0,0,20, United-States, <=50K
P19333,0,0,45, United-States, <=50K
P19334,0,2415,50, United-States, >50K
P19335,0,0,75, United-States, <=50K
P19336,3103,0,55, United-States, >50K
P19337,0,0,38, United-States, <=50K
P19338,0,0,1, United-States, <=50K
P19339,0,0,30, United-States, <=50K
P19340,0,0,40, United-States, <=50K
P19341,0,0,30, United-States, <=50K
P19342,7298,0,40, United-States, >50K
P19343,0,0,50, United-States, <=50K
P19344,0,0,36, United-States, <=50K
P19345,0,0,40, United-States, <=50K
P19346,0,0,35, United-States, >50K
P19347,0,1564,50,Other, >50K
P19348,0,0,45, United-States, >50K
P19349,0,0,40, Italy, >50K
P19350,0,0,40, United-States, <=50K
P19351,0,0,43, United-States, <=50K
P19352,0,0,40,Other, <=50K
P19353,0,0,40, Puerto-Rico, <=50K
P19354,18481,0,2, United-States, >50K
P19355,8614,0,48, United-States, >50K
P19356,0,0,50, United-States, >50K
P19357,0,1887,60, United-States, >50K
P19358,0,0,45, United-States, <=50K
P19359,0,0,50, United-States, <=50K
P19360,0,0,40, United-States, <=50K
P19361,0,0,52, United-States, <=50K
P19362,0,0,50, United-States, <=50K
P19363,0,0,25, United-States, <=50K
P19364,0,1977,45, United-States, >50K
P19365,0,0,60, United-States, >50K
P19366,0,0,35, United-States, <=50K
P19367,0,0,40, United-States, <=50K
P19368,15024,0,45, United-States, >50K
P19369,0,0,40, United-States, >50K
P19370,0,0,40, United-States, >50K
P19371,3103,0,40, United-States, >50K
P19372,0,0,35, United-States, <=50K
P19373,0,0,60, United-States, <=50K
P19374,0,0,55, United-States, <=50K
P19375,0,0,15, United-States, <=50K
P19376,0,0,68, United-States, <=50K
P19377,0,0,40, United-States, <=50K
P19378,0,0,40, United-States, <=50K
P19379,15024,0,24, United-States, >50K
P19380,0,0,55, United-States, <=50K
P19381,0,0,15, United-States, <=50K
P19382,0,0,45, United-States, <=50K
P19383,0,0,40, United-States, >50K
P19384,0,0,35, United-States, <=50K
P19385,0,0,44, United-States, <=50K
P19386,0,0,30, United-States, <=50K
P19387,0,0,50, United-States, <=50K
P19388,0,0,40, United-States, >50K
P19389,1055,0,22, United-States, <=50K
P19390,3464,0,38, United-States, <=50K
P19391,0,0,40, Mexico, <=50K
P19392,0,1876,45, United-States, <=50K
P19393,0,0,40, Mexico, <=50K
P19394,0,1876,40, Canada, <=50K
P19395,0,0,40, United-States, <=50K
P19396,0,0,50, United-States, >50K
P19397,4650,0,40, United-States, <=50K
P19398,0,0,70, United-States, <=50K
P19399,0,0,40, United-States, <=50K
P19400,0,0,99, United-States, <=50K
P19401,0,0,20, United-States, <=50K
P19402,0,0,40, United-States, <=50K
P19403,0,0,40, United-States, <=50K
P19404,0,0,40, United-States, <=50K
P19405,0,0,58, United-States, <=50K
P19406,0,0,33, United-States, <=50K
P19407,0,0,40, United-States, <=50K
P19408,0,0,30, United-States, <=50K
P19409,0,0,40, Mexico, <=50K
P19410,0,0,45, United-States, <=50K
P19411,7688,0,50, United-States, >50K
P19412,0,0,30, United-States, <=50K
P19413,0,0,40, United-States, <=50K
P19414,0,0,60, United-States, <=50K
P19415,0,0,50,Other, >50K
P19416,0,0,40, United-States, <=50K
P19417,0,0,40, United-States, >50K
P19418,0,0,24, United-States, >50K
P19419,0,0,40, United-States, <=50K
P19420,0,0,80, United-States, >50K
P19421,0,0,15, United-States, <=50K
P19422,0,0,40, United-States, <=50K
P19423,0,0,40, United-States, <=50K
P19424,0,0,40, United-States, <=50K
P19425,0,0,55, United-States, <=50K
P19426,0,0,40, United-States, <=50K
P19427,0,0,40, United-States, <=50K
P19428,0,0,2, United-States, <=50K
P19429,0,0,40, Columbia, <=50K
P19430,0,0,45, United-States, <=50K
P19431,0,0,40, United-States, <=50K
P19432,0,0,40, United-States, <=50K
P19433,0,0,40, United-States, <=50K
P19434,0,0,40, United-States, <=50K
P19435,0,0,55, United-States, >50K
P19436,0,0,40, United-States, <=50K
P19437,0,0,40, United-States, >50K
P19438,0,0,45, United-States, >50K
P19439,99999,0,40, United-States, >50K
P19440,0,0,60, United-States, <=50K
P19441,0,0,10, United-States, <=50K
P19442,0,0,50, United-States, <=50K
P19443,0,0,48, United-States, <=50K
P19444,0,0,40, United-States, <=50K
P19445,7298,0,48, Cuba, >50K
P19446,0,0,40, United-States, >50K
P19447,0,0,90, United-States, <=50K
P19448,0,0,48, United-States, <=50K
P19449,0,2377,40, United-States, <=50K
P19450,0,0,50, United-States, <=50K
P19451,0,2415,55, United-States, >50K
P19452,0,0,50, United-States, >50K
P19453,0,0,40, United-States, <=50K
P19454,0,0,12, United-States, <=50K
P19455,0,0,45, United-States, >50K
P19456,0,0,12, England, <=50K
P19457,0,0,50, United-States, <=50K
P19458,0,0,40, United-States, <=50K
P19459,0,0,40, United-States, <=50K
P19460,0,1887,40, United-States, >50K
P19461,0,0,40, United-States, <=50K
P19462,0,0,16, United-States, <=50K
P19463,0,0,30, United-States, <=50K
P19464,0,0,40, United-States, <=50K
P19465,0,0,55, United-States, >50K
P19466,0,0,40, United-States, <=50K
P19467,7298,0,30, United-States, >50K
P19468,0,0,51, United-States, <=50K
P19469,0,0,10, El-Salvador, <=50K
P19470,0,0,25, United-States, <=50K
P19471,0,0,40, United-States, >50K
P19472,0,0,30, United-States, <=50K
P19473,0,0,40, United-States, <=50K
P19474,0,0,45, United-States, <=50K
P19475,0,0,50, United-States, >50K
P19476,0,0,40, United-States, <=50K
P19477,0,0,45, United-States, >50K
P19478,0,0,40, United-States, <=50K
P19479,0,0,45, United-States, <=50K
P19480,0,0,50, United-States, >50K
P19481,0,0,44, United-States, >50K
P19482,0,0,36, United-States, <=50K
P19483,0,0,20, United-States, <=50K
P19484,0,1902,40, United-States, >50K
P19485,0,0,56, Puerto-Rico, <=50K
P19486,0,0,40, United-States, <=50K
P19487,0,0,56, United-States, >50K
P19488,0,1887,30, United-States, >50K
P19489,0,0,40, United-States, <=50K
P19490,0,0,40, United-States, <=50K
P19491,0,0,49,Other, <=50K
P19492,0,0,40, United-States, <=50K
P19493,0,0,30, United-States, <=50K
P19494,0,0,40, United-States, <=50K
P19495,0,0,30, Mexico, >50K
P19496,2936,0,28, United-States, <=50K
P19497,0,0,12, United-States, <=50K
P19498,0,0,40, United-States, >50K
P19499,0,0,40, United-States, <=50K
P19500,0,0,45, United-States, >50K
P19501,0,0,40, United-States, <=50K
P19502,0,0,35, Philippines, >50K
P19503,0,0,24, United-States, >50K
P19504,0,0,30, United-States, <=50K
P19505,0,0,40, United-States, >50K
P19506,0,0,60, United-States, <=50K
P19507,0,0,55, United-States, >50K
P19508,0,0,40, United-States, >50K
P19509,0,0,60, United-States, <=50K
P19510,0,0,20, Taiwan, <=50K
P19511,0,0,40, United-States, <=50K
P19512,0,1651,40, Vietnam, <=50K
P19513,0,0,40, United-States, <=50K
P19514,0,0,40, Puerto-Rico, <=50K
P19515,0,0,50, United-States, <=50K
P19516,0,0,32, United-States, <=50K
P19517,0,0,44, United-States, <=50K
P19518,0,0,20, United-States, <=50K
P19519,0,0,35, United-States, <=50K
P19520,0,0,40, United-States, <=50K
P19521,0,0,40, United-States, <=50K
P19522,0,0,40, United-States, <=50K
P19523,0,0,40, United-States, <=50K
P19524,0,0,40, United-States, <=50K
P19525,0,0,35, United-States, <=50K
P19526,0,0,46, United-States, >50K
P19527,0,0,40, Vietnam, <=50K
P19528,0,0,38, United-States, <=50K
P19529,0,0,40, United-States, <=50K
P19530,0,0,99, United-States, <=50K
P19531,0,0,40, United-States, <=50K
P19532,0,1977,40, United-States, >50K
P19533,0,0,36,Other, <=50K
P19534,0,0,40, United-States, <=50K
P19535,0,0,40, United-States, <=50K
P19536,0,2258,50, United-States, <=50K
P19537,0,0,32, United-States, <=50K
P19538,0,0,55, United-States, <=50K
P19539,0,0,30, Philippines, <=50K
P19540,0,0,20, United-States, <=50K
P19541,0,0,40, United-States, <=50K
P19542,0,0,48, United-States, <=50K
P19543,0,0,40, Vietnam, <=50K
P19544,0,1887,40, United-States, >50K
P19545,0,0,15, United-States, <=50K
P19546,0,0,25, United-States, <=50K
P19547,0,0,30, United-States, <=50K
P19548,0,0,40, United-States, <=50K
P19549,0,0,40, United-States, <=50K
P19550,0,0,40, United-States, >50K
P19551,0,0,48, United-States, >50K
P19552,0,0,40, United-States, <=50K
P19553,0,0,40, United-States, <=50K
P19554,0,0,5, United-States, <=50K
P19555,0,0,40, United-States, <=50K
P19556,7688,0,40, United-States, >50K
P19557,0,0,40, United-States, <=50K
P19558,13550,0,40, United-States, >50K
P19559,0,0,42, United-States, <=50K
P19560,13550,0,40, United-States, >50K
P19561,0,0,40, United-States, <=50K
P19562,0,0,40, Philippines, <=50K
P19563,0,0,40, United-States, <=50K
P19564,0,1902,60, United-States, >50K
P19565,0,0,40, United-States, <=50K
P19566,0,0,40, United-States, <=50K
P19567,0,0,45, United-States, <=50K
P19568,0,0,40, United-States, >50K
P19569,0,0,55, United-States, >50K
P19570,0,0,57, United-States, >50K
P19571,6497,0,35, United-States, <=50K
P19572,0,0,40, United-States, <=50K
P19573,0,0,25, United-States, <=50K
P19574,0,0,25, United-States, <=50K
P19575,0,0,40, United-States, >50K
P19576,0,0,35, United-States, <=50K
P19577,7688,0,67, Italy, >50K
P19578,4386,0,40, United-States, >50K
P19579,0,0,50, United-States, <=50K
P19580,0,0,40, United-States, <=50K
P19581,0,0,40, United-States, <=50K
P19582,0,0,40, United-States, <=50K
P19583,0,0,40, United-States, <=50K
P19584,0,0,56, United-States, <=50K
P19585,0,0,70, Canada, <=50K
P19586,0,0,40, United-States, >50K
P19587,0,0,40, United-States, <=50K
P19588,0,0,30, United-States, <=50K
P19589,0,0,40, United-States, <=50K
P19590,0,0,32, United-States, <=50K
P19591,0,0,40, United-States, <=50K
P19592,0,1876,40, United-States, <=50K
P19593,0,0,40, United-States, <=50K
P19594,0,0,40, United-States, <=50K
P19595,0,0,40, United-States, <=50K
P19596,7688,0,20, United-States, >50K
P19597,0,0,38, United-States, <=50K
P19598,0,0,40, United-States, <=50K
P19599,0,0,40, United-States, <=50K
P19600,0,0,40, United-States, <=50K
P19601,0,0,40, United-States, <=50K
P19602,0,0,30, Guatemala, <=50K
P19603,0,0,43, United-States, <=50K
P19604,0,0,37, United-States, <=50K
P19605,0,0,42, United-States, <=50K
P19606,0,0,40, United-States, <=50K
P19607,0,0,32, United-States, <=50K
P19608,0,0,60, United-States, >50K
P19609,0,1408,36, United-States, <=50K
P19610,0,2205,40, Holand-Netherlands, <=50K
P19611,0,0,40, United-States, <=50K
P19612,0,0,40, Philippines, <=50K
P19613,0,0,40, United-States, <=50K
P19614,0,0,45, United-States, <=50K
P19615,0,0,40, United-States, <=50K
P19616,7298,0,48, United-States, >50K
P19617,0,0,8, United-States, <=50K
P19618,0,0,60, United-States, >50K
P19619,0,0,40, United-States, <=50K
P19620,0,0,35, United-States, <=50K
P19621,0,0,10, United-States, <=50K
P19622,0,0,60, United-States, <=50K
P19623,0,0,40, United-States, <=50K
P19624,0,0,40, United-States, >50K
P19625,0,0,30, United-States, <=50K
P19626,0,0,16, United-States, <=50K
P19627,0,0,50,Other, <=50K
P19628,0,0,40, United-States, >50K
P19629,0,0,39, United-States, <=50K
P19630,0,0,40, United-States, <=50K
P19631,0,0,60, United-States, <=50K
P19632,0,0,40, United-States, >50K
P19633,0,0,40, United-States, <=50K
P19634,0,0,40, United-States, <=50K
P19635,0,0,40, United-States, <=50K
P19636,0,0,60, United-States, >50K
P19637,0,0,40, United-States, >50K
P19638,0,0,40, United-States, <=50K
P19639,0,0,35, United-States, <=50K
P19640,0,0,40, Puerto-Rico, <=50K
P19641,0,0,40, United-States, <=50K
P19642,0,0,24, Nicaragua, <=50K
P19643,0,0,60, United-States, <=50K
P19644,15024,0,65, United-States, >50K
P19645,0,0,40, United-States, >50K
P19646,0,0,48, United-States, <=50K
P19647,0,1876,75, United-States, <=50K
P19648,0,0,50, United-States, <=50K
P19649,0,0,35, United-States, <=50K
P19650,0,0,20, United-States, <=50K
P19651,0,0,40, United-States, >50K
P19652,0,0,40, United-States, <=50K
P19653,0,0,40, United-States, <=50K
P19654,0,419,12, United-States, <=50K
P19655,0,2051,57, United-States, <=50K
P19656,0,2444,50, United-States, >50K
P19657,0,0,40, United-States, <=50K
P19658,0,0,40, United-States, <=50K
P19659,0,0,65, United-States, <=50K
P19660,0,0,42, United-States, <=50K
P19661,0,0,40, United-States, >50K
P19662,0,0,40, United-States, <=50K
P19663,0,0,37, United-States, <=50K
P19664,0,0,40, United-States, <=50K
P19665,0,0,40, United-States, <=50K
P19666,0,0,30, United-States, <=50K
P19667,0,0,32, United-States, <=50K
P19668,0,0,60, United-States, <=50K
P19669,0,0,48, United-States, <=50K
P19670,0,0,25, United-States, <=50K
P19671,0,0,60, United-States, <=50K
P19672,0,0,25, United-States, <=50K
P19673,0,0,8, United-States, <=50K
P19674,0,0,40, United-States, <=50K
P19675,0,0,46, United-States, <=50K
P19676,0,0,45, United-States, <=50K
P19677,0,0,60,Other, <=50K
P19678,0,0,40, United-States, <=50K
P19679,0,0,38, United-States, <=50K
P19680,0,0,45, United-States, <=50K
P19681,0,0,40, United-States, <=50K
P19682,0,0,46, United-States, <=50K
P19683,0,0,40, United-States, <=50K
P19684,0,0,40, United-States, <=50K
P19685,0,0,10, United-States, <=50K
P19686,0,0,40, United-States, <=50K
P19687,0,0,40, United-States, <=50K
P19688,0,0,40, United-States, <=50K
P19689,0,0,40, United-States, <=50K
P19690,0,0,20, United-States, <=50K
P19691,0,0,15, United-States, <=50K
P19692,0,0,40, United-States, >50K
P19693,0,0,38, England, <=50K
P19694,0,0,40, South, <=50K
P19695,0,0,42, United-States, <=50K
P19696,0,0,40, United-States, >50K
P19697,0,0,25, United-States, <=50K
P19698,2407,0,40, United-States, <=50K
P19699,0,0,20, United-States, <=50K
P19700,0,0,70, United-States, >50K
P19701,0,0,40, United-States, <=50K
P19702,0,2258,40, United-States, >50K
P19703,0,0,60, United-States, >50K
P19704,0,0,16, United-States, <=50K
P19705,0,0,40, Germany, <=50K
P19706,0,0,45, United-States, <=50K
P19707,0,0,48, United-States, <=50K
P19708,0,0,40, United-States, >50K
P19709,0,0,40, United-States, <=50K
P19710,0,1977,35,Other, >50K
P19711,0,0,10, United-States, <=50K
P19712,0,0,65, Haiti, <=50K
P19713,0,0,36, United-States, <=50K
P19714,0,0,40, United-States, <=50K
P19715,0,0,40, United-States, <=50K
P19716,0,0,40, United-States, <=50K
P19717,7298,0,50, United-States, >50K
P19718,0,0,40, United-States, <=50K
P19719,0,0,50, United-States, <=50K
P19720,0,0,40, United-States, <=50K
P19721,0,0,44, Cuba, <=50K
P19722,0,0,55, United-States, <=50K
P19723,0,0,45, United-States, >50K
P19724,0,0,40, United-States, <=50K
P19725,0,0,40, United-States, <=50K
P19726,3103,0,60, United-States, >50K
P19727,0,0,30, United-States, >50K
P19728,0,0,45,Other, >50K
P19729,0,0,55, United-States, <=50K
P19730,0,0,40, United-States, >50K
P19731,0,0,40, United-States, <=50K
P19732,0,0,99, United-States, <=50K
P19733,0,0,56, United-States, <=50K
P19734,4787,0,40, United-States, >50K
P19735,0,0,40, United-States, <=50K
P19736,0,0,45, United-States, <=50K
P19737,0,0,40, United-States, <=50K
P19738,0,0,40, United-States, <=50K
P19739,0,0,40, United-States, <=50K
P19740,0,0,20, United-States, <=50K
P19741,27828,0,48, United-States, >50K
P19742,0,0,65, United-States, <=50K
P19743,0,0,25, United-States, <=50K
P19744,7688,0,50, Japan, >50K
P19745,0,0,35, United-States, <=50K
P19746,0,0,60, United-States, >50K
P19747,0,0,40, United-States, <=50K
P19748,0,0,40, United-States, <=50K
P19749,0,0,10, United-States, <=50K
P19750,0,2179,12, United-States, <=50K
P19751,0,0,1, Vietnam, <=50K
P19752,0,0,55, United-States, <=50K
P19753,2407,0,40, United-States, <=50K
P19754,0,0,50, United-States, >50K
P19755,0,0,40, United-States, <=50K
P19756,0,0,40, United-States, <=50K
P19757,0,0,50, United-States, <=50K
P19758,0,0,40, United-States, <=50K
P19759,0,0,30, United-States, <=50K
P19760,0,0,40, United-States, <=50K
P19761,0,0,40, United-States, >50K
P19762,0,0,40, United-States, <=50K
P19763,0,0,20, United-States, <=50K
P19764,0,0,48, United-States, >50K
P19765,0,0,20, United-States, <=50K
P19766,0,0,40, United-States, >50K
P19767,0,0,40, United-States, <=50K
P19768,0,0,10, United-States, <=50K
P19769,0,0,50,Other, >50K
P19770,0,0,35, United-States, <=50K
P19771,0,0,40, United-States, <=50K
P19772,0,0,50, United-States, <=50K
P19773,0,0,40, United-States, >50K
P19774,0,0,40, United-States, <=50K
P19775,0,0,15, United-States, <=50K
P19776,0,0,40, United-States, <=50K
P19777,0,0,40, United-States, <=50K
P19778,0,1887,50, United-States, >50K
P19779,0,0,3, United-States, <=50K
P19780,0,0,40, United-States, <=50K
P19781,0,0,35, United-States, <=50K
P19782,0,0,40, United-States, <=50K
P19783,0,0,35, United-States, <=50K
P19784,0,0,55, United-States, <=50K
P19785,0,0,46,Other, <=50K
P19786,0,0,25, United-States, <=50K
P19787,0,0,18, United-States, <=50K
P19788,0,0,40,Other, <=50K
P19789,0,0,8, United-States, <=50K
P19790,7688,0,45, United-States, >50K
P19791,0,0,40, United-States, <=50K
P19792,0,0,56, United-States, >50K
P19793,0,0,40, United-States, <=50K
P19794,7688,0,45, United-States, >50K
P19795,0,0,55, United-States, >50K
P19796,0,0,30, United-States, <=50K
P19797,0,0,40, United-States, <=50K
P19798,8614,0,40, United-States, >50K
P19799,0,0,30, United-States, <=50K
P19800,0,0,40, United-States, <=50K
P19801,0,0,40, United-States, <=50K
P19802,0,0,30, United-States, <=50K
P19803,0,0,60, United-States, <=50K
P19804,0,0,40, Mexico, <=50K
P19805,0,0,80, United-States, >50K
P19806,0,0,50, United-States, >50K
P19807,0,0,40, United-States, <=50K
P19808,99999,0,40, United-States, >50K
P19809,0,0,40, United-States, <=50K
P19810,0,0,42, United-States, >50K
P19811,0,1902,52, United-States, >50K
P19812,0,0,40, United-States, <=50K
P19813,0,0,70, United-States, <=50K
P19814,0,0,40, United-States, >50K
P19815,4865,0,40, United-States, <=50K
P19816,0,0,35, United-States, <=50K
P19817,0,0,40, United-States, <=50K
P19818,0,0,60, United-States, >50K
P19819,0,0,50, United-States, <=50K
P19820,0,0,30, United-States, <=50K
P19821,0,0,40, United-States, <=50K
P19822,0,0,50, United-States, <=50K
P19823,0,0,40, United-States, >50K
P19824,0,0,40, United-States, <=50K
P19825,0,0,40, United-States, <=50K
P19826,0,0,38, United-States, <=50K
P19827,0,0,30, United-States, <=50K
P19828,0,0,30, United-States, <=50K
P19829,2964,0,30, United-States, <=50K
P19830,0,0,40, United-States, >50K
P19831,0,0,35, United-States, <=50K
P19832,2597,0,40, United-States, <=50K
P19833,0,0,40, United-States, <=50K
P19834,0,1590,40, United-States, <=50K
P19835,0,0,40, United-States, <=50K
P19836,0,0,40, Canada, <=50K
P19837,0,0,40, United-States, <=50K
P19838,0,0,40, United-States, <=50K
P19839,0,0,60, United-States, <=50K
P19840,0,0,40, United-States, <=50K
P19841,0,0,40, United-States, <=50K
P19842,0,0,40, United-States, <=50K
P19843,7688,0,40, United-States, >50K
P19844,0,0,40, United-States, <=50K
P19845,0,0,40, United-States, <=50K
P19846,0,0,40, United-States, <=50K
P19847,0,0,24, United-States, <=50K
P19848,0,0,50, United-States, <=50K
P19849,0,0,35, United-States, <=50K
P19850,0,0,65, United-States, >50K
P19851,0,0,50, United-States, >50K
P19852,0,0,40, United-States, <=50K
